net,length_um
bgc_8.final_counter._19_,18.02
adder_tree._0387_,17.97
adder_tree._0412_,17.97
adder_tree._0496_,17.97
adder_tree._0504_,17.97
adder_tree._0641_,17.97
bgc_0.comp_col.GR_bits\[11\],17.97
bgc_0.comp_row._06_,17.97
bgc_0.lfsr_col._00_\[6\],17.97
bgc_1.col_reg._000_\[9\],17.97
bgc_1.comp_col.GR_bits\[10\],17.97
bgc_10.col_reg._024_,17.97
bgc_10.comp_row.GR_bits\[3\],17.97
bgc_11.comp_row.pe2._15_,17.97
bgc_12.comp_row.GL_index\[1\],17.97
bgc_12.comp_row.GR_bits\[5\],17.97
bgc_13.comp_col.GL_index\[3\],17.97
bgc_14.final_counter._06_,17.97
bgc_15.comp_row._13_,17.97
bgc_2.lfsr_row._00_\[0\],17.97
bgc_3.comp_col.pe1._12_,17.97
bgc_4.col_reg._000_\[8\],17.97
bgc_4.comp_col.pe1._12_,17.97
bgc_4.comp_row._09_,17.97
bgc_5.col_reg._004_,17.97
bgc_5.comp_row.pe1._12_,17.97
bgc_5.final_counter._00_\[8\],17.97
bgc_6.col_reg._021_,17.97
bgc_6.comp_col.GL_index\[3\],17.97
bgc_6.comp_col._14_,17.97
bgc_8.col_reg._006_,17.97
bgc_8.comp_row.pe2._12_,17.97
bgc_8.prev_step_output\[4\],17.97
res_mem_inst.shift_cycle_count\[5\],17.97
adder_tree._0160_,17.92
adder_tree._0266_,17.92
adder_tree._0401_,17.92
adder_tree._0612_,17.92
bgc_10.comp_col._15_,17.92
bgc_11.comp_col.pe2._09_,17.92
bgc_11.comp_row._16_,17.92
bgc_12.comp_row.pe2._11_,17.92
bgc_13.comp_col.GL_bits\[11\],17.92
bgc_14.lfsr_row._00_\[0\],17.92
bgc_15.comp_row.GR_bits\[11\],17.92
bgc_15.comp_row.pe1._10_,17.92
bgc_3.comp_col._06_,17.92
bgc_3.comp_row.GL_bits\[10\],17.92
bgc_3.final_counter._00_\[9\],17.92
bgc_3.lfsr_col._23_,17.92
bgc_4.col_reg._030_,17.92
bgc_4.comp_row._17_,17.92
bgc_5.lfsr_col._00_\[10\],17.92
bgc_8.comp_col.GR_index\[3\],17.92
bgc_8.comp_row._09_,17.92
bgc_9.comp_row.A\[0\],17.92
res_mem_inst.slot\[2\].slot_reg._036_,17.92
bgc_0.final_counter._03_,17.56
bgc_13.comp_col.GL_bits\[4\],17.51
bgc_15.comp_row.GL_bits\[6\],17.51
bgc_2.comp_row.pe2._03_,17.51
bgc_0.comp_col.GL_bits\[5\],17.46
bgc_0.comp_col.GR_bits\[3\],17.46
bgc_0.comp_col.GR_bits\[5\],17.46
bgc_0.comp_col.pe2._12_,17.46
bgc_1.comp_col._10_,17.46
bgc_1.comp_col._16_,17.46
bgc_10.comp_col.pe2._03_,17.46
bgc_10.comp_row.pe1._13_,17.46
bgc_11.comp_col.GR_bits\[7\],17.46
bgc_12.comp_row.GL_bits\[6\],17.46
bgc_15.col_reg._038_,17.46
bgc_15.comp_row.GR_bits\[6\],17.46
bgc_3.comp_col.pe1._07_,17.46
bgc_4.row_reg._000_\[0\],17.46
bgc_5.col_reg._016_,17.46
bgc_5.comp_row.GL_bits\[6\],17.46
bgc_6.final_counter._03_,17.46
bgc_7.comp_row.GL_bits\[8\],17.46
bgc_8.comp_col._14_,17.46
bgc_8.comp_row.GR_bits\[4\],17.46
net998,17.41
net1211,17.41
net620,17.41
net709,17.41
adder_tree._0010_,17.41
adder_tree._0127_,17.41
adder_tree._0572_,17.41
bgc_1.col_reg._002_,17.41
bgc_1.comp_col._02_,17.41
bgc_1.row_reg._009_,17.41
bgc_10.comp_row.GR_bits\[2\],17.41
bgc_10.final_counter._00_\[11\],17.41
bgc_11.comp_row.GL_index\[3\],17.41
bgc_13.comp_row._09_,17.41
bgc_14.comp_col.GL_bits\[8\],17.41
bgc_14.row_reg._000_\[0\],17.41
bgc_15.comp_col.GR_bits\[3\],17.41
bgc_15.final_counter._00_\[1\],17.41
bgc_2.comp_col.GR_bits\[2\],17.41
bgc_2.comp_row.GL_index\[3\],17.41
bgc_2.comp_row.pe1._09_,17.41
bgc_2.final_counter._06_,17.41
bgc_3.comp_col._11_,17.41
bgc_3.comp_row.pe1._14_,17.41
bgc_3.comp_row.pe2._16_,17.41
bgc_4.row_reg._019_,17.41
bgc_5.comp_col.GL_bits\[6\],17.41
bgc_7.col_data_in\[7\],17.41
bgc_7.col_reg._034_,17.41
bgc_7.comp_col.GL_bits\[6\],17.41
bgc_7.comp_col.GR_bits\[3\],17.41
bgc_7.row_reg._017_,17.41
bgc_8.col_reg._031_,17.41
bgc_8.comp_col.GR_bits\[6\],17.41
bgc_8.comp_row._11_,17.41
bgc_9.comp_col.pe1._06_,17.41
bgc_9.row_reg._000_\[0\],17.41
res_mem_inst._011_,17.41
res_mem_inst.slot\[13\].slot_reg._000_\[1\],17.41
res_mem_inst.slot\[1\].slot_reg._006_,17.41
res_mem_inst.slot\[1\].slot_reg.mode\[0\],17.41
res_mem_inst.slot\[4\].slot_reg._000_\[0\],17.41
timer_inst._01_\[1\],17.41
timer_inst.cycle_cnt\[8\],17.41
net1462,17.36
net216,17.36
net290,17.36
adder_tree._0014_,17.36
adder_tree._0144_,17.36
adder_tree._0422_,17.36
adder_tree._0564_,17.36
bgc_0.final_counter._18_,17.36
bgc_1.comp_row.pe2._14_,17.36
bgc_10.col_reg.mode\[1\],17.36
bgc_10.comp_col.pe2._12_,17.36
bgc_11.final_counter._14_,17.36
bgc_12.final_counter._14_,17.36
bgc_14.col_reg._034_,17.36
bgc_3.comp_col.GL_bits\[6\],17.36
bgc_3.comp_row._14_,17.36
bgc_4.comp_row.pe1._12_,17.36
bgc_5.comp_col.pe1._14_,17.36
bgc_5.final_counter._04_,17.36
bgc_6.comp_col._06_,17.36
bgc_6.comp_row.GL_bits\[10\],17.36
bgc_7.comp_row.pe1._16_,17.36
bgc_7.row_reg._000_\[11\],17.36
bgc_8.comp_row.A\[0\],17.36
bgc_8.comp_row.GL_index\[1\],17.36
bgc_8.comp_row._12_,17.36
bgc_8.final_counter._00_\[5\],17.36
bgc_8.final_counter._21_,17.36
bgc_9.comp_row.GR_bits\[0\],17.36
bgc_7.comp_col.GL_bits\[5\],17.18
bgc_12.comp_col.pe2._15_,17
bgc_0.comp_col.A\[0\],16.95
bgc_0.comp_row.GR_bits\[6\],16.95
bgc_1.comp_col.GR_bits\[4\],16.95
bgc_11.comp_row.GL_bits\[5\],16.95
bgc_12.comp_row.GL_bits\[5\],16.95
bgc_13.comp_col.pe2._03_,16.95
bgc_5.comp_col._15_,16.95
bgc_6.comp_row.GL_bits\[6\],16.95
bgc_8.comp_row.GR_bits\[3\],16.95
bgc_9.prev_step_output\[11\],16.95
adder_tree._0035_,16.9
adder_tree._0058_,16.9
bgc_0.col_data_in\[10\],16.9
bgc_0.final_counter._04_,16.9
bgc_1.final_counter._19_,16.9
bgc_10.comp_row.GR_bits\[6\],16.9
bgc_12.comp_col.pe1._03_,16.9
bgc_12.comp_row.GR_bits\[0\],16.9
bgc_14.comp_row.GR_bits\[11\],16.9
bgc_15.comp_col.GL_bits\[6\],16.9
bgc_15.comp_row.pe1._15_,16.9
bgc_15.row_reg._008_,16.9
bgc_2.comp_col.GR_bits\[3\],16.9
bgc_5.row_reg.mode\[0\],16.9
bgc_6.comp_row.GR_bits\[4\],16.9
bgc_6.comp_row.pe1._15_,16.9
bgc_6.prev_step_output\[7\],16.9
bgc_7.comp_col.GR_bits\[5\],16.9
bgc_7.prev_step_output\[11\],16.9
bgc_8.comp_col.GL_bits\[4\],16.9
bgc_9.comp_row.GL_bits\[5\],16.9
res_mem_inst.slot\[13\].slot_reg._000_\[2\],16.9
res_mem_inst.slot\[7\].slot_reg._000_\[4\],16.9
net896,16.85
net1023,16.85
net1170,16.85
net207,16.85
net745,16.85
adder_tree._0015_,16.85
adder_tree._0067_,16.85
adder_tree._0099_,16.85
adder_tree._0306_,16.85
adder_tree._0477_,16.85
bgc_0.final_counter._19_,16.85
bgc_0.row_reg.mode\[1\],16.85
bgc_1.comp_col._19_,16.85
bgc_1.comp_row._18_,16.85
bgc_10.comp_col.GR_bits\[0\],16.85
bgc_10.comp_col._09_,16.85
bgc_11.comp_col.GL_bits\[7\],16.85
bgc_11.comp_row.GR_bits\[6\],16.85
bgc_12.comp_col.pe1._12_,16.85
bgc_12.comp_row.GL_index\[2\],16.85
bgc_12.comp_row.pe1._14_,16.85
bgc_13.col_reg.mode\[1\],16.85
bgc_13.comp_col.GL_bits\[3\],16.85
bgc_13.comp_row._03_,16.85
bgc_13.row_reg._000_\[9\],16.85
bgc_14.col_reg._000_\[10\],16.85
bgc_14.comp_col.pe1._16_,16.85
bgc_15.final_counter._04_,16.85
bgc_15.row_reg._000_\[4\],16.85
bgc_2.col_reg._034_,16.85
bgc_2.comp_row._16_,16.85
bgc_3.col_reg._000_\[10\],16.85
bgc_3.final_counter._00_\[1\],16.85
bgc_3.final_counter._00_\[4\],16.85
bgc_4.col_reg._000_\[2\],16.85
bgc_4.comp_row.pe2._12_,16.85
bgc_6.comp_col.pe1._07_,16.85
bgc_6.final_counter._26_,16.85
bgc_6.row_reg._000_\[3\],16.85
bgc_7.col_reg._031_,16.85
bgc_7.comp_row._17_,16.85
bgc_9.final_counter._00_\[4\],16.85
lfsr_enabler._01_\[1\],16.85
lfsr_enabler._09_,16.85
res_mem_inst.shift_cycle_count\[3\],16.85
res_mem_inst.slot\[0\].slot_reg._000_\[2\],16.85
res_mem_inst.slot\[10\].slot_reg._016_,16.85
res_mem_inst.slot\[11\].slot_reg._039_,16.85
res_mem_inst.slot\[12\].slot_reg._016_,16.85
timer_inst._02_,16.85
net1025,16.8
net190,16.8
net368,16.8
net613,16.8
adder_tree._0622_,16.8
adder_tree._0689_,16.8
bgc_1.comp_col.pe2._12_,16.8
bgc_1.final_counter._00_\[4\],16.8
bgc_1.final_counter._04_,16.8
bgc_10.comp_row.GR_bits\[5\],16.8
bgc_10.row_reg.mode\[1\],16.8
bgc_11.comp_col.pe1._09_,16.8
bgc_11.comp_col.pe2._12_,16.8
bgc_11.lfsr_col._13_,16.8
bgc_12.comp_col.pe2._12_,16.8
bgc_13.comp_col._15_,16.8
bgc_14.col_reg._018_,16.8
bgc_14.final_counter._00_\[3\],16.8
bgc_15.comp_row.GL_bits\[4\],16.8
bgc_15.final_counter._03_,16.8
bgc_15.final_counter._07_,16.8
bgc_15.lfsr_col._00_\[10\],16.8
bgc_2.comp_col.GL_bits\[10\],16.8
bgc_2.comp_row.GL_bits\[5\],16.8
bgc_2.comp_row.GL_bits\[9\],16.8
bgc_2.comp_row.pe2._09_,16.8
bgc_2.row_reg._000_\[5\],16.8
bgc_3.comp_col.pe1._01_,16.8
bgc_5.comp_row.A\[7\],16.8
bgc_7.comp_col.pe1._09_,16.8
bgc_7.comp_row.pe1._03_,16.8
bgc_7.comp_row.pe2._12_,16.8
bgc_8.col_data_in\[11\],16.8
bgc_8.comp_col.pe2._12_,16.8
bgc_9.comp_col.GL_bits\[7\],16.8
bgc_9.comp_row.pe1._03_,16.8
res_mem_inst.slot\[13\].slot_reg._039_,16.8
spi_out0,16.71
adder_tree._0056_,16.39
adder_tree._0519_,16.39
bgc_0.col_reg.mode\[1\],16.39
bgc_10.comp_col.pe1._15_,16.39
bgc_11.comp_row._06_,16.39
bgc_15.comp_row.GL_bits\[11\],16.39
bgc_6.comp_row.GR_bits\[5\],16.39
bgc_7.final_counter._04_,16.39
adder_tree._0149_,16.34
adder_tree._0327_,16.34
bgc_1.col_reg._020_,16.34
bgc_1.comp_col.GL_bits\[9\],16.34
bgc_10.comp_col._12_,16.34
bgc_10.comp_row.pe2._07_,16.34
bgc_11.col_reg.mode\[1\],16.34
bgc_13.comp_col.GL_bits\[6\],16.34
bgc_14.comp_col.GL_bits\[5\],16.34
bgc_14.comp_row.GL_index\[2\],16.34
bgc_14.final_counter._12_,16.34
bgc_2.comp_col._05_,16.34
bgc_2.comp_row.pe1._15_,16.34
bgc_3.col_reg.mode\[0\],16.34
bgc_3.comp_col.GL_bits\[5\],16.34
bgc_3.comp_col.pe1._03_,16.34
bgc_3.comp_row.GL_index\[2\],16.34
bgc_4.comp_col.GL_index\[2\],16.34
bgc_4.comp_row.pe1._14_,16.34
bgc_6.comp_row.pe1._03_,16.34
bgc_9.comp_col.GR_bits\[6\],16.34
net1264,16.29
adder_tree._0230_,16.29
adder_tree._0567_,16.29
adder_tree._0590_,16.29
bgc_0.comp_col._06_,16.29
bgc_0.final_counter._07_,16.29
bgc_1.comp_col._11_,16.29
bgc_1.comp_row.GL_bits\[3\],16.29
bgc_11.col_reg._032_,16.29
bgc_11.lfsr_row._15_,16.29
bgc_11.prev_step_output\[1\],16.29
bgc_12.comp_col.pe1._15_,16.29
bgc_12.final_counter._00_\[6\],16.29
bgc_12.row_reg._030_,16.29
bgc_13.comp_row.pe1._12_,16.29
bgc_13.final_counter._19_,16.29
bgc_14.col_reg._028_,16.29
bgc_14.col_reg.mode\[1\],16.29
bgc_14.comp_col._04_,16.29
bgc_15.comp_col.GL_bits\[5\],16.29
bgc_15.comp_col.GR_index\[2\],16.29
bgc_15.row_reg._037_,16.29
bgc_2.comp_col.GR_bits\[4\],16.29
bgc_2.final_counter._20_,16.29
bgc_3.comp_row.pe1._12_,16.29
bgc_4.lfsr_row._21_,16.29
bgc_4.row_reg._020_,16.29
bgc_5.col_reg._026_,16.29
bgc_5.final_counter._00_\[10\],16.29
bgc_5.final_counter._18_,16.29
bgc_6.comp_row.GL_bits\[5\],16.29
bgc_6.final_counter._00_\[4\],16.29
bgc_7.comp_col.A\[11\],16.29
bgc_7.comp_row.GR_index\[0\],16.29
bgc_8.col_data_in\[2\],16.29
bgc_8.comp_col._01_,16.29
bgc_9.comp_col._18_,16.29
res_mem_inst.slot\[13\].slot_reg._000_\[0\],16.29
res_mem_inst.slot\[14\].slot_reg._001_,16.29
res_mem_inst.slot\[2\].slot_reg._003_,16.29
net1370,16.24
net463,16.24
adder_tree._0121_,16.24
adder_tree._0138_,16.24
adder_tree._0154_,16.24
adder_tree._0182_,16.24
adder_tree._0214_,16.24
adder_tree._0346_,16.24
bgc_0.comp_row.pe1._12_,16.24
bgc_1.col_reg._036_,16.24
bgc_10.comp_col.pe1._10_,16.24
bgc_10.comp_row.pe2._12_,16.24
bgc_12.col_reg._000_\[1\],16.24
bgc_14.comp_col._02_,16.24
bgc_3.comp_row.GL_bits\[9\],16.24
bgc_3.final_counter._25_,16.24
bgc_4.col_reg._007_,16.24
bgc_4.col_reg._016_,16.24
bgc_4.comp_col.GL_bits\[10\],16.24
bgc_7.comp_row.pe2._03_,16.24
bgc_7.final_counter._14_,16.24
bgc_8.lfsr_col._00_\[3\],16.24
bgc_8.row_reg._000_\[8\],16.24
bgc_8.row_reg.mode\[1\],16.24
bgc_9.col_reg._000_\[0\],16.24
res_mem_inst.slot\[3\].slot_reg._037_,16.24
spi_in0,16.15
spi_out1,16.1
bgc_8.comp_row._05_,15.96
bgc_13.comp_col.GR_bits\[6\],15.93
bgc_12.comp_col.GR_bits\[4\],15.88
bgc_5.comp_row.GL_bits\[11\],15.88
bgc_1.comp_col.GR_bits\[9\],15.83
bgc_1.comp_row._05_,15.83
bgc_12.col_reg.mode\[1\],15.83
bgc_4.prev_step_output\[2\],15.83
res_mem_inst.group_active\[3\],15.83
adder_tree._0057_,15.78
bgc_0.comp_row.GL_bits\[7\],15.78
bgc_0.comp_row.GR_bits\[2\],15.78
bgc_0.final_counter._17_,15.78
bgc_1.col_reg._006_,15.78
bgc_1.final_counter._03_,15.78
bgc_1.row_reg._008_,15.78
bgc_10.col_reg.mode\[0\],15.78
bgc_10.comp_col.GL_index\[1\],15.78
bgc_10.comp_col.GR_bits\[8\],15.78
bgc_10.row_reg._004_,15.78
bgc_11.comp_col.GL_bits\[11\],15.78
bgc_11.comp_col.GR_bits\[4\],15.78
bgc_11.comp_col.GR_bits\[5\],15.78
bgc_11.comp_row.GR_bits\[11\],15.78
bgc_13.comp_col.pe2._14_,15.78
bgc_13.final_counter._12_,15.78
bgc_14.comp_col.GR_bits\[5\],15.78
bgc_14.comp_row.GR_bits\[6\],15.78
bgc_15.comp_col._11_,15.78
bgc_2.col_reg._004_,15.78
bgc_2.comp_col.GR_bits\[9\],15.78
bgc_2.final_counter._04_,15.78
bgc_3.comp_row.GL_bits\[2\],15.78
bgc_5.comp_col.pe1._15_,15.78
bgc_5.final_counter._19_,15.78
bgc_6.final_counter._04_,15.78
bgc_8.col_reg._005_,15.78
bgc_8.comp_col.GL_bits\[2\],15.78
bgc_8.comp_col.pe1._07_,15.78
bgc_8.row_reg._016_,15.78
bgc_9.comp_row._11_,15.78
res_mem_inst.slot\[11\].slot_reg._004_,15.78
res_mem_inst.slot\[4\].slot_reg._006_,15.78
res_mem_inst.slot\[5\].slot_reg._004_,15.78
res_mem_inst.slot\[8\].slot_reg._012_,15.78
res_mem_inst.slot\[9\].slot_reg._010_,15.78
net161,15.73
net335,15.73
net812,15.73
adder_tree._0077_,15.73
adder_tree._0081_,15.73
adder_tree._0453_,15.73
adder_tree._0545_,15.73
adder_tree._0694_,15.73
bgc_1.col_data_in\[1\],15.73
bgc_1.col_reg._022_,15.73
bgc_1.comp_row.GR_bits\[3\],15.73
bgc_10.col_reg._011_,15.73
bgc_10.final_counter._03_,15.73
bgc_10.final_counter._14_,15.73
bgc_11.final_counter._03_,15.73
bgc_12.comp_col.A\[9\],15.73
bgc_13.comp_row.GL_bits\[9\],15.73
bgc_14.comp_col.GL_bits\[4\],15.73
bgc_15.final_counter._00_\[6\],15.73
bgc_2.col_reg._020_,15.73
bgc_2.comp_row.GR_bits\[0\],15.73
bgc_3.final_counter._12_,15.73
bgc_4.comp_col.pe2._12_,15.73
bgc_4.comp_col.pe2._15_,15.73
bgc_4.comp_row.pe2._09_,15.73
bgc_5.comp_row.pe1._14_,15.73
bgc_5.row_reg._000_\[11\],15.73
bgc_6.col_data_in\[1\],15.73
bgc_6.comp_col.GL_bits\[5\],15.73
bgc_6.comp_row.GL_index\[0\],15.73
bgc_6.row_reg._016_,15.73
bgc_7.comp_row.GR_bits\[4\],15.73
bgc_7.final_counter._00_\[2\],15.73
bgc_8.col_reg._040_,15.73
bgc_8.col_reg.mode\[1\],15.73
bgc_8.comp_col._02_,15.73
bgc_8.final_counter._00_\[0\],15.73
bgc_9.comp_col.GR_bits\[2\],15.73
bgc_9.final_counter._23_,15.73
bgc_9.lfsr_col._21_,15.73
res_mem_inst._016_,15.73
res_mem_inst.slot\[5\].slot_reg._003_,15.73
res_mem_inst.slot\[5\].slot_reg._016_,15.73
res_mem_inst.slot\[9\].slot_reg._051_,15.73
net1027,15.68
net1362,15.68
net348,15.68
net530,15.68
adder_tree._0143_,15.68
adder_tree._0229_,15.68
bgc_1.comp_col.GL_bits\[10\],15.68
bgc_1.comp_col.pe2._08_,15.68
bgc_1.comp_row.pe2._08_,15.68
bgc_1.lfsr_row._24_,15.68
bgc_10.comp_col.A\[6\],15.68
bgc_11.comp_row.pe1._12_,15.68
bgc_12.row_reg._040_,15.68
bgc_13.comp_col.pe2._09_,15.68
bgc_13.comp_col.pe2._12_,15.68
bgc_13.comp_row._06_,15.68
bgc_13.comp_row._12_,15.68
bgc_13.row_reg._028_,15.68
bgc_14.comp_row.pe1._10_,15.68
bgc_14.comp_row.pe2._08_,15.68
bgc_2.lfsr_col._00_\[0\],15.68
bgc_3.comp_col.A\[2\],15.68
bgc_3.comp_col.GL_index\[1\],15.68
bgc_3.comp_col._03_,15.68
bgc_5.col_reg._034_,15.68
bgc_5.comp_row.GR_bits\[6\],15.68
bgc_5.lfsr_col._21_,15.68
bgc_6.comp_col._07_,15.68
bgc_6.row_reg.mode\[1\],15.68
bgc_7.col_reg._040_,15.68
bgc_8.col_reg._032_,15.68
bgc_8.comp_col.GL_index\[1\],15.68
bgc_8.comp_col._12_,15.68
bgc_8.comp_row.GR_bits\[2\],15.68
bgc_9.comp_row.GL_bits\[4\],15.68
bgc_9.comp_row.pe1._14_,15.68
bgc_9.lfsr_col._00_\[2\],15.68
bgc_9.row_reg._030_,15.68
res_mem_inst._002_\[3\],15.68
res_mem_inst._034_,15.68
res_mem_inst.slot\[11\].slot_reg._022_,15.68
res_mem_inst.slot\[14\].slot_reg._037_,15.68
bgc_12.comp_col._14_,15.4
bgc_5.comp_row.GR_bits\[11\],15.32
bgc_13.comp_row.GL_bits\[8\],15.27
bgc_14.comp_row.GL_index\[3\],15.27
bgc_4.comp_row.GL_bits\[5\],15.27
bgc_5.prev_step_output\[6\],15.27
bgc_7.comp_row.GR_bits\[8\],15.27
bgc_7.final_counter._03_,15.27
bgc_8.comp_row.GL_bits\[4\],15.27
adder_tree._0465_,15.22
bgc_1.row_reg.mode\[1\],15.22
bgc_10.comp_col.GR_bits\[9\],15.22
bgc_10.final_counter._04_,15.22
bgc_10.row_reg.mode\[0\],15.22
bgc_11.comp_row.pe1._06_,15.22
bgc_12.comp_col.GR_bits\[11\],15.22
bgc_13.comp_col.GL_index\[2\],15.22
bgc_13.comp_row.pe1._13_,15.22
bgc_14.comp_row.GR_bits\[8\],15.22
bgc_2.comp_col.GL_index\[1\],15.22
bgc_2.comp_col.GR_bits\[1\],15.22
bgc_3.comp_col.GL_bits\[4\],15.22
bgc_3.comp_row.GL_bits\[4\],15.22
bgc_4.comp_row.GL_bits\[9\],15.22
bgc_4.comp_row.GR_bits\[8\],15.22
bgc_5.comp_col.GL_bits\[4\],15.22
bgc_5.final_counter._12_,15.22
bgc_7.comp_row.GL_bits\[9\],15.22
bgc_7.comp_row.pe1._06_,15.22
bgc_8.comp_row.pe1._07_,15.22
bgc_9.comp_col.GR_bits\[10\],15.22
bgc_9.comp_row.GR_bits\[11\],15.22
res_mem_inst.slot\[9\].slot_reg._018_,15.22
net912,15.17
net80,15.17
net719,15.17
adder_tree._0558_,15.17
bgc_0.comp_col.GL_index\[1\],15.17
bgc_0.final_counter._00_\[6\],15.17
bgc_1.comp_col._12_,15.17
bgc_1.comp_row.A\[9\],15.17
bgc_10.comp_col.GL_bits\[5\],15.17
bgc_10.comp_col._03_,15.17
bgc_10.comp_col._18_,15.17
bgc_11.comp_col.pe1._03_,15.17
bgc_11.row_reg._000_\[10\],15.17
bgc_12.col_reg._026_,15.17
bgc_12.row_reg._000_\[11\],15.17
bgc_13.comp_col.pe1._08_,15.17
bgc_14.final_counter._00_\[7\],15.17
bgc_15.final_counter._00_\[11\],15.17
bgc_2.col_reg._026_,15.17
bgc_2.lfsr_col._00_\[10\],15.17
bgc_3.comp_col.pe1._11_,15.17
bgc_3.comp_row.pe2._12_,15.17
bgc_3.row_reg._016_,15.17
bgc_4.col_reg.mode\[1\],15.17
bgc_4.comp_col.GR_bits\[2\],15.17
bgc_4.comp_col._14_,15.17
bgc_4.final_counter._00_\[4\],15.17
bgc_4.final_counter._00_\[7\],15.17
bgc_4.row_reg._034_,15.17
bgc_5._02_,15.17
bgc_5.comp_col.pe2._07_,15.17
bgc_6.comp_row.pe2._03_,15.17
bgc_6.final_counter._17_,15.17
bgc_8.comp_col._18_,15.17
bgc_8.comp_col.pe2._16_,15.17
bgc_8.row_reg._009_,15.17
bgc_8.row_reg._023_,15.17
bgc_9.col_reg.mode\[1\],15.17
bgc_9.comp_col._16_,15.17
bgc_9.comp_col.pe2._13_,15.17
res_mem_inst._000_,15.17
res_mem_inst._046_,15.17
res_mem_inst.slot\[11\].slot_reg._000_\[1\],15.17
res_mem_inst.slot\[11\].slot_reg._031_,15.17
res_mem_inst.slot\[3\].slot_reg._024_,15.17
res_mem_inst.slot\[8\].slot_reg._016_,15.17
res_mem_inst.slot\[9\].slot_reg._000_\[10\],15.17
net100,15.12
net820,15.12
adder_tree._0225_,15.12
adder_tree._0431_,15.12
adder_tree._0623_,15.12
adder_tree._0624_,15.12
bgc_0.comp_col.GL_bits\[11\],15.12
bgc_0.comp_col.GL_bits\[8\],15.12
bgc_0.comp_row._18_,15.12
bgc_0.comp_row.pe2._08_,15.12
bgc_0.comp_row.pe2._14_,15.12
bgc_0.lfsr_col._00_\[1\],15.12
bgc_1.comp_col._18_,15.12
bgc_1.comp_col.pe1._12_,15.12
bgc_1.comp_row.GL_bits\[8\],15.12
bgc_10.comp_row.GL_bits\[5\],15.12
bgc_11.comp_col.pe1._05_,15.12
bgc_11.comp_row.A\[9\],15.12
bgc_11.comp_row.GL_bits\[2\],15.12
bgc_11.comp_row.pe2._09_,15.12
bgc_12.comp_row._00_,15.12
bgc_13.comp_row._10_,15.12
bgc_14.comp_row._02_,15.12
bgc_15.comp_row._15_,15.12
bgc_15.final_counter._00_\[2\],15.12
bgc_15.final_counter._00_\[3\],15.12
bgc_2.col_reg._018_,15.12
bgc_2.comp_col.pe1._12_,15.12
bgc_2.comp_col.pe2._12_,15.12
bgc_2.comp_col.pe2._16_,15.12
bgc_3.col_reg._024_,15.12
bgc_4.comp_row.GL_index\[1\],15.12
bgc_6.col_reg._024_,15.12
bgc_7.comp_col.GL_bits\[8\],15.12
bgc_7.final_counter._19_,15.12
bgc_8.final_counter._04_,15.12
bgc_9.comp_row.pe1._16_,15.12
bgc_9.final_counter._24_,15.12
dec_inst.en_out\[3\],15.12
lfsr_enabler._01_\[5\],15.12
res_mem_inst._037_,15.12
res_mem_inst.slot\[2\].slot_reg._013_,15.12
res_mem_inst.slot\[5\].slot_reg._024_,15.12
res_mem_inst.slot\[9\].slot_reg._029_,15.12
adder_tree._0281_,14.71
adder_tree._0381_,14.71
adder_tree._0580_,14.71
bgc_1.comp_col.GR_bits\[3\],14.71
bgc_12.final_counter._04_,14.71
bgc_12.row_reg.mode\[1\],14.71
bgc_15.comp_col.GR_bits\[6\],14.71
bgc_2.comp_col.GL_index\[3\],14.71
lfsr_enabler.row_load_count\[2\],14.71
bgc_0.comp_col.GL_bits\[9\],14.66
bgc_0.comp_col.pe1._08_,14.66
bgc_0.comp_row._02_,14.66
bgc_0.final_counter._14_,14.66
bgc_10.comp_col.GR_bits\[2\],14.66
bgc_11.comp_col.GL_bits\[4\],14.66
bgc_11.comp_row.GL_bits\[6\],14.66
bgc_12.comp_col.pe2._03_,14.66
bgc_13.comp_row.A\[0\],14.66
bgc_14.comp_row.GL_bits\[8\],14.66
bgc_14.comp_row.GR_bits\[2\],14.66
bgc_3.comp_col.pe2._08_,14.66
bgc_4.comp_row._14_,14.66
bgc_5.comp_col.GR_bits\[0\],14.66
bgc_7.comp_col.GR_bits\[2\],14.66
bgc_9.comp_col._15_,14.66
bgc_9.comp_col.pe2._08_,14.66
bgc_9.comp_row.GL_index\[3\],14.66
res_mem_inst.slot\[11\].slot_reg._016_,14.66
net917,14.61
net449,14.61
net611,14.61
adder_tree._0271_,14.61
adder_tree._0619_,14.61
adder_tree._0691_,14.61
bgc_0.comp_col.pe1._09_,14.61
bgc_1.comp_row._16_,14.61
bgc_1.lfsr_col._00_\[7\],14.61
bgc_10.comp_row.GL_bits\[8\],14.61
bgc_10.lfsr_row._00_\[10\],14.61
bgc_12.col_reg._029_,14.61
bgc_12.comp_row.GR_bits\[1\],14.61
bgc_13.final_counter._14_,14.61
bgc_13.lfsr_row._01_,14.61
bgc_13.row_reg._000_\[4\],14.61
bgc_14.comp_col._14_,14.61
bgc_3.comp_col.pe1._09_,14.61
bgc_3.comp_row.GR_bits\[8\],14.61
bgc_3.comp_row._18_,14.61
bgc_4.comp_row.GL_bits\[7\],14.61
bgc_4.lfsr_col._00_\[5\],14.61
bgc_5.prev_step_output\[8\],14.61
bgc_5.row_reg._015_,14.61
bgc_6.comp_col.GL_bits\[8\],14.61
bgc_6.comp_col.GL_index\[2\],14.61
