net,length_um
core.bgc_14.col_reg.q\[10\],83.08
core.bgc_2.lfsr_col.seed_mem\[3\],83.03
clknet_leaf_183_clk,83.03
core.bgc_13.lfsr_col.seed_mem\[8\],82.98
clknet_leaf_120_clk,82.98
core.adder_tree._0016_,82.93
core.bgc_1.lfsr_row.seed_mem\[2\],82.93
core.bgc_6.lfsr_col.seed_mem\[6\],82.88
core.bgc_7.comp_row.x,82.88
clknet_leaf_146_clk,82.52
clknet_leaf_196_clk,82.52
core.bgc_13.col_reg.q\[8\],82.42
core.bgc_5.lfsr_col.seed_mem\[2\],82.42
core.adder_tree._0198_,82.37
core.bgc_13.lfsr_row.seed_mem\[5\],82.37
core.bgc_0.comp_row.B\[6\],81.91
core.bgc_0.comp_row.B\[9\],81.91
clknet_leaf_170_clk,81.86
core.bgc_10.col_reg._018_,81.76
core.bgc_0.lfsr_col.seed_mem\[10\],81.4
core.bgc_6.comp_row.B\[6\],81.4
core.bgc_10.lfsr_row.seed_mem\[1\],81.3
core.bgc_7.lfsr_col.seed_mem\[7\],81.3
clknet_leaf_199_clk,81.3
core.bgc_11._00_,81.25
core.bgc_5.lfsr_row.seed_mem\[5\],81.25
core.bgc_6.lfsr_row.seed_mem\[11\],81.25
core.bgc_6.lfsr_row.seed_mem\[9\],81.25
core.bgc_9.col_reg.q\[11\],80.89
clknet_leaf_61_clk,80.89
core.bgc_1.comp_row.B\[3\],80.84
core.bgc_14.comp_row.B\[10\],80.79
core.bgc_3.lfsr_col.seed_mem\[11\],80.79
clknet_leaf_77_clk,80.79
core.adder_tree._0292_,80.74
core.bgc_5.comp_row.B\[7\],80.74
core.bgc_9.final_counter._21_,80.74
core.bgc_1.comp_row.B\[6\],80.69
core.bgc_9.lfsr_row.seed_mem\[6\],80.69
core.bgc_10.comp_row.B\[2\],80.61
clknet_leaf_211_clk,80.33
core.bgc_2.col_reg.q\[10\],80.28
core.bgc_7.lfsr_row.seed_mem\[9\],80.28
core.adder_tree.r\[1\]\[9\],80.23
core.bgc_1.lfsr_col.seed_mem\[0\],80.23
core.bgc_14.lfsr_row.seed_mem\[2\],80.23
core.bgc_5.comp_row.B\[10\],80.23
core.bgc_13.lfsr_row.seed_mem\[8\],80.18
core.bgc_4.lfsr_col.seed_mem\[4\],80.18
core.bgc_5.lfsr_col.seed_mem\[4\],80.18
core.bgc_1.final_counter._09_,80.13
core.bgc_10.comp_row.B\[3\],80.13
core.adder_tree.r\[3\]\[0\],79.77
core.adder_tree.r\[12\]\[9\],79.72
core.adder_tree.r\[14\]\[6\],79.72
core.bgc_15.lfsr_row.seed_mem\[11\],79.72
clknet_leaf_102_clk,79.72
core.bgc_8.lfsr_col.seed_mem\[6\],79.67
clknet_leaf_13_clk,79.67
core.bgc_3.lfsr_row.seed_mem\[0\],79.62
core.bgc_8.comp_row.B\[4\],79.62
core.bgc_0.lfsr_col.seed_mem\[0\],79.57
core.adder_tree._0682_,79.52
core.bgc_14.lfsr_col.seed_mem\[2\],79.16
core.bgc_12.lfsr_col.seed_mem\[6\],79.11
core.bgc_10.lfsr_col.seed_mem\[0\],79.06
core.bgc_12.col_reg.q\[6\],79.06
core.bgc_8.lfsr_row.seed_mem\[1\],79.06
core.bgc_7.lfsr_row.seed_mem\[1\],79.01
clknet_leaf_131_clk,79.01
core.bgc_11.comp_row.x,78.96
core.adder_tree.r\[0\]\[6\],78.7
core.bgc_15.lfsr_col.seed_mem\[4\],78.65
core._00_,78.6
core.bgc_15.lfsr_col.seed_mem\[3\],78.55
core.bgc_6.col_reg.q\[5\],78.55
core.bgc_8.comp_row.B\[9\],78.55
core.adder_tree._0642_,78.45
core.bgc_15.lfsr_col.seed_mem\[1\],78.45
core.bgc_3.lfsr_row.seed_mem\[9\],78.45
core.bgc_4.lfsr_row.seed_mem\[9\],78.45
net3,78.45
core.adder_tree._0620_,77.94
core.bgc_0.lfsr_row.seed_mem\[2\],77.94
core.bgc_1.lfsr_row.seed_mem\[4\],77.94
core.bgc_7.lfsr_row.seed_mem\[5\],77.94
core.adder_tree._0137_,77.89
core.adder_tree._0185_,77.89
core.bgc_11.lfsr_col.seed_mem\[6\],77.43
core.bgc_14.comp_row.B\[5\],77.43
core.res_mem_inst._050_,77.43
core.bgc_3.col_reg.q\[11\],77.38
core.bgc_4.lfsr_row.seed_mem\[5\],77.38
clknet_leaf_33_clk,77.38
clknet_leaf_128_clk,77.38
core.bgc_2.lfsr_col.seed_mem\[8\],77.28
core.bgc_1.comp_row.B\[8\],76.87
core.bgc_14.lfsr_row.seed_mem\[6\],76.87
core.bgc_4.prev_step_output\[1\],76.87
core.bgc_15.col_reg.q\[10\],76.82
core.bgc_15.comp_row.B\[11\],76.82
core.bgc_8.final_counter._21_,76.82
clknet_leaf_74_clk,76.82
core.bgc_10.col_reg.q\[2\],76.77
core.bgc_15.lfsr_row.seed_mem\[8\],76.77
core.bgc_3.lfsr_row.seed_mem\[2\],76.77
clknet_leaf_110_clk,76.77
clknet_leaf_145_clk,76.77
clknet_leaf_19_clk,76.72
core.bgc_11.lfsr_row.seed_mem\[1\],76.36
clknet_leaf_22_clk,76.31
core.bgc_0.lfsr_row.seed_mem\[5\],76.26
core.adder_tree._0176_,76.21
core.bgc_14.lfsr_col.seed_mem\[9\],76.21
core.bgc_3.comp_row.B\[10\],76.21
core.bgc_2.lfsr_col.seed_mem\[1\],75.75
core.bgc_9.lfsr_col.seed_mem\[7\],75.75
clknet_leaf_111_clk,75.75
core.bgc_13.lfsr_row.seed_mem\[6\],75.7
core.bgc_8.lfsr_col.seed_mem\[4\],75.7
core.bgc_9.comp_row.B\[9\],75.7
core.bgc_2.lfsr_row.seed_mem\[11\],75.65
core.bgc_5.col_reg._018_,75.65
clknet_leaf_121_clk,75.65
core.bgc_12.col_reg._040_,75.6
clknet_leaf_143_clk,75.29
core.bgc_10.lfsr_col.seed_mem\[3\],75.24
core.adder_tree.r\[15\]\[9\],75.19
core.bgc_12.comp_row.B\[9\],75.14
core.bgc_14.lfsr_row.seed_mem\[0\],75.14
core.bgc_4.comp_row.B\[7\],75.14
core.bgc_6.comp_row.B\[10\],75.14
core.adder_tree.r\[1\]\[7\],75.09
core.bgc_12.col_reg.q\[11\],74.63
core.bgc_13.final_counter._01_,74.63
core.bgc_4.lfsr_col.seed_mem\[5\],74.63
core.bgc_5.comp_row.B\[8\],74.63
core.bgc_7.lfsr_row.seed_mem\[7\],74.63
core.bgc_8.col_reg.q\[11\],74.63
core.bgc_8.lfsr_row.seed_mem\[3\],74.58
clknet_leaf_205_clk,74.58
core.bgc_2.lfsr_row.seed_mem\[6\],74.53
core.bgc_8.lfsr_row.seed_mem\[9\],74.53
core.bgc_0.final_counter._01_,74.48
clknet_leaf_37_clk,74.3
clknet_leaf_83_clk,74.17
core.adder_tree.r\[1\]\[11\],74.07
core.bgc_0.lfsr_row.seed_mem\[0\],74.07
core.bgc_11.lfsr_row.seed_mem\[5\],74.07
clknet_leaf_104_clk,74.07
core.bgc_1.lfsr_col.seed_mem\[9\],74.02
core.bgc_15.comp_row.B\[10\],74.02
clknet_leaf_109_clk,74.02
clknet_leaf_139_clk,74.02
core.adder_tree._0171_,73.97
core.adder_tree._0440_,73.97
core.bgc_3.lfsr_row.seed_mem\[10\],73.97
core.bgc_1.lfsr_row.seed_mem\[5\],73.56
core.bgc_8.lfsr_row.seed_mem\[5\],73.51
core.bgc_11.lfsr_row.seed_mem\[0\],73.46
core.bgc_3.comp_col._12_,73.46
core.bgc_8.comp_col._03_,73.46
clknet_leaf_3_clk,73.46
core.adder_tree.r\[8\]\[7\],73.41
core.bgc_9.final_counter._01_,73.41
core.adder_tree.r\[7\]\[0\],73.05
core.bgc_1.col_reg.q\[9\],73
core.bgc_4.comp_row.B\[4\],73
clknet_leaf_49_clk,73
core.bgc_0.comp_row.B\[4\],72.95
core.bgc_14.col_reg.q\[5\],72.95
core.bgc_5.col_reg.q\[2\],72.95
core.adder_tree._0570_,72.9
core.bgc_11.lfsr_row.seed_mem\[9\],72.9
core.bgc_13.col_reg.q\[10\],72.9
core.bgc_6.col_reg.q\[11\],72.9
core.bgc_8.comp_row.B\[10\],72.9
core.bgc_8.lfsr_col.seed_mem\[10\],72.9
core.bgc_13.lfsr_col.seed_mem\[3\],72.85
core.bgc_4.lfsr_col.seed_mem\[6\],72.85
core.adder_tree._0404_,72.8
core.bgc_9.comp_row.B\[11\],72.8
core.adder_tree.r\[4\]\[7\],72.39
core.bgc_1.col_reg.q\[8\],72.39
core.bgc_2.prev_step_output\[8\],72.34
core.bgc_4.comp_row.B\[6\],72.34
clknet_leaf_179_clk,72.34
clknet_leaf_0_clk,72.29
core.adder_tree._0340_,72.29
core.bgc_7.lfsr_row.seed_mem\[10\],72.29
core.bgc_8.comp_col._02_,72.29
core.adder_tree._0710_,72.24
core.bgc_14.col_reg.q\[9\],72.01
core.bgc_13.col_reg.q\[1\],71.83
core.bgc_4.comp_row.B\[5\],71.83
core.bgc_6.col_reg.q\[8\],71.83
core.lfsr_enabler._03_,71.83
clknet_leaf_137_clk,71.78
core.adder_tree.r\[0\]\[10\],71.73
core.bgc_11.col_reg.q\[0\],71.73
core.bgc_2.comp_row.B\[5\],71.73
core.bgc_2.lfsr_col.seed_mem\[0\],71.73
core.adder_tree._0425_,71.68
core.adder_tree.r\[7\]\[6\],71.37
core.bgc_2.col_reg.q\[7\],71.32
core.bgc_3.lfsr_col.seed_mem\[2\],71.32
core.bgc_4.col_reg.q\[7\],71.32
core.bgc_4.lfsr_row.seed_mem\[3\],71.32
core.adder_tree.r\[12\]\[4\],71.27
core.bgc_11.comp_row.B\[3\],71.17
core.bgc_8.lfsr_col.seed_mem\[8\],71.17
core.bgc_10.col_reg.q\[6\],70.76
core.bgc_10.lfsr_row.seed_mem\[0\],70.71
core.bgc_2.lfsr_col.seed_mem\[4\],70.71
core.bgc_8.col_reg.q\[6\],70.71
core.bgc_9.col_reg.q\[10\],70.66
net21,70.66
core.bgc_15.comp_row.B\[2\],70.61
clknet_leaf_2_clk,70.2
core.bgc_10.lfsr_row.seed_mem\[3\],70.15
core.bgc_2.col_reg.q\[2\],70.15
core.bgc_13.lfsr_col.seed_mem\[4\],70.1
clknet_leaf_98_clk,70.1
core.bgc_10.lfsr_col.seed_mem\[2\],70.05
core.adder_tree.r\[1\]\[5\],69.64
core.bgc_10.col_reg.q\[10\],69.64
core.bgc_6.comp_row.B\[3\],69.64
core.bgc_9.lfsr_col.seed_mem\[6\],69.59
core.adder_tree._0538_,69.54
core.bgc_11.comp_row.B\[5\],69.54
core.bgc_11.lfsr_row.seed_mem\[11\],69.49
core.adder_tree._0223_,69.44
core.bgc_5.comp_row.B\[5\],69.08
core.bgc_1.comp_row.B\[4\],69.03
core.bgc_3.final_counter._21_,68.98
core.bgc_6.col_reg.q\[6\],68.98
clknet_leaf_122_clk,68.98
core.bgc_2.lfsr_row.seed_mem\[7\],68.93
core.bgc_5.lfsr_col.seed_mem\[10\],68.93
core.adder_tree._0697_,68.88
clknet_leaf_30_clk,68.88
core.bgc_8.lfsr_row.seed_mem\[0\],68.57
core.bgc_1.col_reg.q\[6\],68.52
clknet_leaf_1_clk,68.47
clknet_leaf_173_clk,68.47
core.bgc_11.prev_step_output\[8\],68.42
core.bgc_4.comp_row.B\[11\],68.42
core.bgc_8.col_reg.q\[10\],68.42
core.bgc_1.col_reg.q\[10\],68.37
core.bgc_2.lfsr_row.seed_mem\[0\],68.32
core.bgc_14.lfsr_row.seed_mem\[3\],68.01
core.adder_tree._0357_,67.96
core.adder_tree._0647_,67.91
core.bgc_1.lfsr_col.seed_mem\[2\],67.91
core.bgc_12.lfsr_col.seed_mem\[3\],67.91
core.bgc_2.col_reg.q\[8\],67.91
core.bgc_4.col_reg.q\[11\],67.91
core.adder_tree._0271_,67.86
core.bgc_1.col_reg.q\[3\],67.86
core.bgc_12.col_reg.q\[5\],67.86
core.bgc_14.comp_row.B\[3\],67.86
core.bgc_3.lfsr_col.seed_mem\[4\],67.86
core.bgc_4.comp_row.B\[3\],67.86
core.bgc_7.comp_row.B\[9\],67.86
core.bgc_9.comp_row.B\[5\],67.86
core.bgc_10.col_reg.q\[11\],67.81
core.bgc_11.lfsr_col.seed_mem\[1\],67.81
core.bgc_9.comp_col.x,67.81
core.bgc_3.lfsr_col.seed_mem\[0\],67.76
core.bgc_10.comp_row.B\[10\],67.4
core.bgc_9.comp_row.B\[6\],67.35
clknet_leaf_42_clk,67.35
core.adder_tree.r\[1\]\[3\],67.3
core.bgc_12.comp_row.B\[11\],67.3
core.bgc_2.comp_row.B\[3\],67.3
core.bgc_5.comp_row.B\[11\],67.3
core.bgc_6.lfsr_row.seed_mem\[1\],67.3
core.bgc_8.col_reg.q\[7\],67.3
core.mode_col_g2,67.3
core.bgc_0.lfsr_row.seed_mem\[1\],67.25
core.bgc_11.lfsr_col.seed_mem\[8\],67.25
core.bgc_14.col_reg.q\[3\],67.25
core.bgc_5.lfsr_col.seed_mem\[3\],67.2
core.bgc_5.lfsr_row.seed_mem\[8\],67.2
core.adder_tree.r\[13\]\[1\],66.89
core.bgc_13.col_reg.q\[6\],66.84
core.bgc_6.col_reg.q\[9\],66.84
core.adder_tree.r\[11\]\[4\],66.79
core.adder_tree.r\[12\]\[6\],66.79
core.bgc_11.comp_row.B\[1\],66.79
core.bgc_0.comp_row.B\[5\],66.74
core.bgc_12.comp_row.B\[3\],66.74
core.bgc_4.comp_col.x,66.74
core.adder_tree.r\[12\]\[11\],66.69
core.bgc_12.lfsr_row._00_\[11\],66.69
core.bgc_13.lfsr_row.seed_mem\[7\],66.69
core.bgc_14.lfsr_col.seed_mem\[7\],66.69
core.bgc_6.lfsr_col.seed_mem\[3\],66.69
core.bgc_10.lfsr_col.seed_mem\[6\],66.64
core.bgc_5.col_reg.q\[11\],66.33
core.bgc_14.comp_row.B\[9\],66.28
core.adder_tree.r\[9\]\[3\],66.23
core.bgc_14.comp_row.B\[2\],66.23
core.bgc_14.lfsr_col.seed_mem\[8\],66.18
core.bgc_4.prev_step_output\[2\],66.18
core.bgc_6.comp_row.B\[5\],66.18
clknet_leaf_41_clk,66.18
core.bgc_5.lfsr_col.seed_mem\[11\],66.13
core.bgc_8.final_counter._22_,66.13
core.bgc_5.col_reg.q\[0\],65.77
core.adder_tree.r\[15\]\[4\],65.72
core.bgc_14.col_reg.q\[1\],65.72
core.bgc_2.comp_row.B\[11\],65.72
core.bgc_8.col_reg.q\[3\],65.72
core.bgc_9.col_reg.q\[6\],65.72
clknet_leaf_132_clk,65.72
clknet_leaf_195_clk,65.72
core.bgc_3.lfsr_col.seed_mem\[9\],65.67
core.adder_tree._0330_,65.62
core.adder_tree.r\[5\]\[2\],65.62
core.bgc_15.lfsr_col.seed_mem\[10\],65.62
core.bgc_15.lfsr_col.seed_mem\[5\],65.62
core.bgc_6.col_reg.q\[4\],65.62
core.bgc_7.lfsr_col.seed_mem\[8\],65.62
clknet_leaf_9_clk,65.62
core.bgc_1.lfsr_col.seed_mem\[6\],65.57
core.bgc_2.col_reg.q\[4\],65.57
core.bgc_6.col_reg._018_,65.57
core.bgc_9.final_counter._22_,65.52
core.bgc_11.comp_row.B\[11\],65.21
core.bgc_2.col_reg.q\[9\],65.21
core.bgc_13.lfsr_col.seed_mem\[7\],65.11
core.adder_tree.r\[15\]\[11\],65.06
core.bgc_0.lfsr_col.seed_mem\[5\],65.06
core.bgc_1.lfsr_col.seed_mem\[11\],65.06
core.bgc_13.col_reg.q\[2\],65.06
core.bgc_7.comp_row.B\[2\],65.06
core.bgc_8.comp_row.B\[3\],65.06
core.bgc_8.comp_row.B\[5\],65.06
core.bgc_8.comp_row.B\[6\],65.06
core.bgc_9.prev_step_output\[8\],65.06
core.adder_tree._0608_,65.01
core.bgc_13.comp_row.B\[8\],65.01
core.adder_tree.r\[8\]\[6\],64.65
core.bgc_2.comp_row.B\[6\],64.6
core.bgc_13.col_reg.q\[0\],64.55
core.bgc_13.col_reg.q\[11\],64.55
core.bgc_5.lfsr_row.seed_mem\[2\],64.55
core.bgc_7.col_reg.q\[11\],64.55
clknet_leaf_31_clk,64.55
core.bgc_0.lfsr_col.seed_mem\[2\],64.5
core.bgc_1.lfsr_col.seed_mem\[4\],64.5
core.bgc_15.lfsr_row.seed_mem\[1\],64.5
core.bgc_3.col_reg.q\[6\],64.5
core.bgc_5.col_reg.q\[4\],64.5
core.bgc_10.col_reg._026_,64.45
core.bgc_10.comp_row.A\[9\],64.4
core.bgc_13.col_data_in\[11\],64.4
core.adder_tree.r\[13\]\[6\],64.14
core.bgc_3.comp_row.B\[11\],63.99
core.bgc_12.lfsr_col.seed_mem\[2\],63.94
core.bgc_12.prev_step_output\[9\],63.94
core.bgc_4.prev_step_output\[9\],63.94
core.bgc_7.col_reg.q\[2\],63.94
core.bgc_15.comp_row.B\[3\],63.89
core.bgc_13.col_reg.q\[7\],63.84
core.bgc_5.lfsr_col._26_,63.84
core.bgc_7.comp_col.A\[9\],63.84
core.bgc_7.col_reg.q\[3\],63.48
clknet_leaf_62_clk,63.43
core.adder_tree._0362_,63.38
core.bgc_15.lfsr_col.seed_mem\[11\],63.38
core.bgc_4.comp_row.B\[8\],63.38
clknet_leaf_105_clk,63.38
core.adder_tree.r\[6\]\[9\],63.33
core.bgc_0.comp_row.B\[3\],63.33
core.bgc_0.lfsr_row.seed_mem\[9\],63.33
clknet_leaf_46_clk,63.33
clknet_leaf_129_clk,63.28
core.bgc_10.lfsr_col.seed_mem\[8\],62.92
core.adder_tree.r\[0\]\[11\],62.87
core.bgc_3.col_reg.q\[3\],62.87
core.bgc_8.prev_step_output\[3\],62.87
core.adder_tree.r\[5\]\[10\],62.82
core.bgc_1.lfsr_row.seed_mem\[6\],62.82
core.bgc_11.comp_row.B\[2\],62.82
core.bgc_11.comp_row.B\[8\],62.82
core.bgc_12.comp_row.B\[8\],62.82
core.bgc_2.col_reg.q\[1\],62.82
core.bgc_7.comp_row.B\[5\],62.82
clknet_leaf_213_clk,62.82
core.bgc_4.lfsr_row.seed_mem\[6\],62.77
core.bgc_2.comp_row.B\[4\],62.41
core.bgc_3.comp_row.B\[5\],62.41
core.bgc_10.col_reg.q\[9\],62.36
core.adder_tree.r\[13\]\[0\],62.31
core.bgc_0.prev_step_output\[6\],62.31
core.bgc_3.col_reg.q\[10\],62.31
core.bgc_7.lfsr_col.seed_mem\[4\],62.31
core.bgc_13.final_counter._22_,62.26
core.bgc_6.prev_step_output\[8\],62.26
core.bgc_7.col_reg.q\[10\],62.26
core.bgc_8.col_reg.q\[5\],62.26
core.bgc_9.col_reg.q\[4\],62.26
core.adder_tree._0371_,62.21
core.bgc_1.comp_row.B\[10\],62.21
core.bgc_3.comp_row.B\[9\],62.21
core.bgc_5.lfsr_row.seed_mem\[7\],62.21
core.bgc_0.col_reg.q\[3\],62.16
core.bgc_2.lfsr_row.seed_mem\[9\],62.16
core.bgc_7.col_reg.q\[5\],62.16
core.bgc_1.comp_row.B\[1\],61.85
core.adder_tree.r\[9\]\[6\],61.8
core.bgc_5.lfsr_col.seed_mem\[8\],61.75
core.res_mem_inst._048_,61.75
clknet_leaf_81_clk,61.75
core.adder_tree.r\[7\]\[10\],61.7
core.bgc_9.col_reg.q\[9\],61.7
core.bgc_0.col_reg.q\[2\],61.65
core.bgc_4.lfsr_row.seed_mem\[7\],61.65
core.bgc_5.col_reg.q\[3\],61.65
core.bgc_7.comp_row.B\[10\],61.65
clknet_leaf_43_clk,61.65
clknet_leaf_141_clk,61.65
core.bgc_3.final_counter._22_,61.6
core.adder_tree.r\[1\]\[0\],61.34
core.adder_tree.r\[11\]\[6\],61.24
core.bgc_14.comp_row.B\[8\],61.19
core.bgc_0.comp_row._11_,61.16
core.adder_tree._0651_,61.14
core.bgc_14.col_reg.q\[11\],61.14
clknet_leaf_79_clk,61.14
core.bgc_15.lfsr_row.seed_mem\[0\],61.09
core.bgc_2.final_counter._09_,61.09
core.bgc_3.prev_step_output\[1\],61.09
core.bgc_5.col_reg.q\[1\],61.09
core.adder_tree.r\[2\]\[6\],60.63
core.bgc_14.lfsr_col.seed_mem\[5\],60.63
clknet_leaf_136_clk,60.63
core.adder_tree.r\[15\]\[5\],60.58
core.adder_tree.r\[5\]\[8\],60.58
core.bgc_10.lfsr_col.seed_mem\[1\],60.58
core.bgc_8.comp_row.B\[8\],60.58
clknet_leaf_184_clk,60.58
core.bgc_1.col_reg._018_,60.53
core.bgc_3.comp_col._11_,60.53
core.bgc_5.col_reg.q\[10\],60.53
core.bgc_8.lfsr_col.seed_mem\[11\],60.53
core.bgc_8.lfsr_col.seed_mem\[9\],60.53
clknet_leaf_28_clk,60.22
core.adder_tree.r\[5\]\[6\],60.12
core.bgc_11.col_reg.q\[4\],60.07
core.bgc_3.col_reg.q\[7\],60.07
core.res_mem_inst.slot\[8\].slot_reg.mode\[1\],60.07
core.adder_tree._0254_,60.02
core.bgc_13.lfsr_col.seed_mem\[2\],60.02
core.bgc_14.col_reg.q\[6\],60.02
core.bgc_15.comp_row.B\[7\],60.02
core.bgc_3.final_counter._01_,60.02
clknet_leaf_166_clk,60.02
core.bgc_11.lfsr_col.seed_mem\[7\],59.97
core.bgc_13.lfsr_col.seed_mem\[1\],59.97
core.bgc_15.lfsr_col.seed_mem\[0\],59.97
core.bgc_15.prev_step_output\[2\],59.97
core.adder_tree._0705_,59.92
core.adder_tree.r\[15\]\[7\],59.56
core.bgc_10.lfsr_row.seed_mem\[5\],59.51
core.bgc_9.comp_row.B\[4\],59.51
clknet_leaf_162_clk,59.51
core.bgc_1.lfsr_col.seed_mem\[8\],59.46
core.bgc_11.col_reg.q\[6\],59.46
core.bgc_2.lfsr_row.seed_mem\[10\],59.46
core.bgc_3.lfsr_row.seed_mem\[3\],59.46
core.bgc_4.comp_col.pe1._13_,59.46
clknet_leaf_108_clk,59.46
core.adder_tree._0166_,59.41
core.bgc_10.lfsr_col.seed_mem\[7\],59.41
core.bgc_2.prev_step_output\[5\],59.41
core.bgc_11.comp_row.B\[7\],59
core.bgc_12.comp_col._02_,58.95
core.bgc_4.col_reg.q\[6\],58.95
core.bgc_5.comp_row.B\[2\],58.95
core.bgc_1.lfsr_col.seed_mem\[3\],58.9
core.bgc_13.prev_step_output\[7\],58.9
core.bgc_7.comp_row.B\[4\],58.9
core.adder_tree._0274_,58.85
core.adder_tree._0567_,58.85
core.adder_tree.r\[1\]\[4\],58.85
core.bgc_0.comp_row.B\[8\],58.85
core.bgc_0.lfsr_row.seed_mem\[4\],58.85
core.bgc_8.prev_step_output\[8\],58.85
core.bgc_9.comp_row.B\[7\],58.85
clknet_leaf_186_clk,58.85
core.bgc_12.lfsr_col.seed_mem\[8\],58.8
core.bgc_15.comp_col._11_,58.8
core.bgc_15.comp_col.pe1._13_,58.8
core.bgc_8.col_reg._036_,58.8
core.adder_tree.r\[13\]\[9\],58.49
core.adder_tree.r\[3\]\[6\],58.44
core.bgc_0.col_reg.q\[7\],58.44
core.bgc_11.comp_row.B\[10\],58.44
core.bgc_2.final_counter._01_,58.39
core.bgc_3.comp_row.B\[3\],58.34
core.bgc_4.col_reg.q\[3\],58.34
core.bgc_6.col_reg.q\[1\],58.34
clknet_leaf_96_clk,58.34
core.bgc_13.final_counter._21_,58.29
core.bgc_15.col_reg.q\[5\],58.29
core.bgc_5.lfsr_row.seed_mem\[6\],58.29
core.bgc_6.lfsr_col.seed_mem\[0\],58.29
core.adder_tree.r\[11\]\[5\],57.88
core.adder_tree.r\[15\]\[0\],57.88
core.bgc_1.lfsr_col.seed_mem\[7\],57.83
core.bgc_12.col_reg.q\[2\],57.83
core.bgc_4.col_reg.q\[2\],57.83
core.bgc_9.col_reg.q\[1\],57.83
clknet_leaf_55_clk,57.83
core.bgc_0.comp_row.B\[7\],57.78
core.bgc_1.lfsr_row.seed_mem\[8\],57.78
core.bgc_15.col_reg.q\[6\],57.78
core.bgc_2.col_reg.q\[3\],57.78
core.bgc_9.comp_row.B\[8\],57.78
core.bgc_9.lfsr_col.seed_mem\[10\],57.78
core.adder_tree._0530_,57.73
core.adder_tree._0447_,57.68
core.adder_tree._0529_,57.68
core.adder_tree.r\[10\]\[11\],57.68
core.bgc_2.col_reg._018_,57.68
core.bgc_7.comp_row.pe1._13_,57.68
core.adder_tree._0602_,57.32
core.adder_tree.r\[6\]\[5\],57.32
core.bgc_10.comp_row.B\[4\],57.22
core.bgc_15.col_reg.q\[3\],57.22
core.bgc_2.col_reg.q\[5\],57.22
core.bgc_11.lfsr_col.seed_mem\[0\],57.17
core.adder_tree._0512_,57.12
core.bgc_2.lfsr_col.seed_mem\[6\],57.12
core.bgc_15.col_reg.q\[8\],56.94
core.bgc_1.final_counter._16_,56.81
core.bgc_5.col_reg.q\[6\],56.81
core.bgc_12.prev_step_output\[8\],56.76
core.adder_tree.r\[6\]\[11\],56.66
core.bgc_0.lfsr_col.seed_mem\[8\],56.66
core.bgc_10.col_reg.q\[7\],56.66
core.bgc_6.comp_row.B\[11\],56.66
clknet_leaf_153_clk,56.66
core.adder_tree._0314_,56.61
core.adder_tree.r\[10\]\[3\],56.61
core.adder_tree.r\[11\]\[7\],56.61
core.bgc_2.prev_step_output\[9\],56.61
core.bgc_3.lfsr_row.seed_mem\[7\],56.61
core.bgc_3.prev_step_output\[0\],56.61
core.bgc_10.lfsr_row.seed_mem\[8\],56.56
core.timer_inst._07_,56.56
clknet_leaf_57_clk,56.2
core.bgc_14.comp_row.B\[7\],56.15
core.bgc_6.col_reg.q\[2\],56.15
core.bgc_9.col_reg.q\[2\],56.15
core.adder_tree.r\[5\]\[1\],56.1
core.bgc_10.col_reg.q\[5\],56.1
core.bgc_14.lfsr_row.seed_mem\[7\],56.1
core.bgc_14.prev_step_output\[4\],56.1
core.bgc_3.lfsr_row.seed_mem\[8\],56.1
core.bgc_6.comp_row.B\[4\],56.1
core.adder_tree._0588_,56.05
core.bgc_2.lfsr_row.seed_mem\[5\],56.05
core.bgc_5.lfsr_col.seed_mem\[0\],56.05
core.bgc_6.lfsr_row._00_\[1\],56.05
core.bgc_14.col_reg._018_,56
core.bgc_8.col_data_in\[10\],56
core.bgc_4.col_reg.q\[10\],55.64
core.adder_tree.r\[15\]\[2\],55.59
core.bgc_0.prev_step_output\[7\],55.59
core.bgc_2.comp_row.B\[7\],55.59
clknet_leaf_93_clk,55.59
core.bgc_1.lfsr_row.seed_mem\[10\],55.54
core.bgc_11.col_reg.q\[5\],55.54
core.bgc_14.col_reg.q\[7\],55.54
core.bgc_10.comp_row.B\[9\],55.49
core.bgc_15.final_counter._09_,55.49
core.bgc_4.col_data_in\[11\],55.49
core.bgc_7.col_reg.q\[8\],55.49
clknet_leaf_32_clk,55.49
clknet_leaf_185_clk,55.49
core.bgc_0.lfsr_row.seed_mem\[11\],55.44
core.bgc_8.col_data_in\[11\],55.44
core.adder_tree.r\[2\]\[1\],55.08
core.bgc_10.comp_row.B\[6\],55.08
core.bgc_3.comp_row.B\[6\],55.08
core.bgc_3.comp_row.pe2._13_,55.08
core.bgc_5.comp_row.B\[6\],55.08
core.adder_tree.r\[3\]\[5\],55.03
core.bgc_13.comp_row.B\[7\],55.03
core.bgc_12.comp_row.B\[5\],54.98
core.bgc_2.lfsr_row.seed_mem\[1\],54.98
core.bgc_5.comp_row.B\[1\],54.98
core.bgc_6.col_reg.q\[3\],54.98
core.bgc_6.comp_row.B\[7\],54.93
core.bgc_8.col_reg.q\[2\],54.93
core.bgc_10.col_reg.q\[3\],54.88
core.bgc_11.prev_step_output\[10\],54.88
core.bgc_8.lfsr_col.seed_mem\[3\],54.88
core.adder_tree.r\[12\]\[3\],54.57
core.bgc_1.lfsr_row.seed_mem\[7\],54.52
